ID,ACC,TIME
1,78.57142857142857,1336.9869017601013
2,78.06122448979592,1293.6918020248413
3,77.55102040816327,1382.5645456314087
4,79.59183673469387,1383.252069234848
5,79.59183673469387,1378.1296644210815
6,79.08163265306123,1431.1018328666687
7,78.06122448979592,1353.6583743095398
8,76.53061224489795,1410.774220943451
9,78.57142857142857,1361.1642911434174
10,79.08163265306123,1370.7110414505005
